# candidate_labels.txt -- auto-label review sheet (STEP 1 output)
# split=train min_conf=0.95 overlap_iou=0.2 checkpoint=checkpoints/tuned/best.pth
# Review the photos in results/auto_label/review/ , then set the
# DECISION column to  approve  or  reject  (default: pending).
# Commit approved labels with:  python approve_labels.py --commit
# The original data/labels/*.txt files are NOT modified by this script.
# id | decision | image_id | label_file | class | yolo_id | conf | cx | cy | w | h
C00217 | committed | _181_jpg.rf.d118c9d85c2a0850146494a68f03e1b2.jpg | _181_jpg.rf.d118c9d85c2a0850146494a68f03e1b2.txt | open_eye | 1 | 0.9565 | 0.556068 | 0.490635 | 0.798518 | 0.607974
C00218 | committed | closed_eye_1295-jpg_face_1_jpg.rf.464acf542c8661074398b7f417d1863e.jpg | closed_eye_1295-jpg_face_1_jpg.rf.464acf542c8661074398b7f417d1863e.txt | closed_eye | 0 | 0.953 | 0.887337 | 0.314209 | 0.18905 | 0.129318
C00219 | committed | 76_jpg.rf.894d8fdda5eb0bef5cb892b0096a736f.jpg | 76_jpg.rf.894d8fdda5eb0bef5cb892b0096a736f.txt | open_eye | 1 | 0.9698 | 0.230551 | 0.472825 | 0.442799 | 0.853024
C00220 | committed | 420_jpg.rf.1c24ff9f09c268b63c90d5baf7a5bbc2.jpg | 420_jpg.rf.1c24ff9f09c268b63c90d5baf7a5bbc2.txt | closed_eye | 0 | 0.9777 | 0.376275 | 0.190493 | 0.190033 | 0.085496
C00221 | committed | 518_jpg.rf.51fa8267e4ef6961ee59dd9dade84204.jpg | 518_jpg.rf.51fa8267e4ef6961ee59dd9dade84204.txt | open_eye | 1 | 0.9548 | 0.563326 | 0.390894 | 0.077299 | 0.051205
C00222 | reject | closed_eye_1411-jpg_face_1_jpg.rf.2e1dc22def685a2d7e697121a80b1fcd.jpg | closed_eye_1411-jpg_face_1_jpg.rf.2e1dc22def685a2d7e697121a80b1fcd.txt | closed_eye | 0 | 0.9502 | 0.487573 | 0.700392 | 0.233665 | 0.130421
C00223 | committed | 571_jpg.rf.37aa0e46d86b136d2e943101b7d7f9d5.jpg | 571_jpg.rf.37aa0e46d86b136d2e943101b7d7f9d5.txt | yawn | 2 | 0.9661 | 0.507179 | 0.401136 | 0.21185 | 0.395367
C00224 | committed | 2373_jpg.rf.d15e83496398d29c01478fdbdfaecdb1.jpg | 2373_jpg.rf.d15e83496398d29c01478fdbdfaecdb1.txt | open_eye | 1 | 0.9814 | 0.701849 | 0.603908 | 0.522336 | 0.771748
C00225 | committed | 2586_jpg.rf.94774436ebf86368e5104c73758ad4d7.jpg | 2586_jpg.rf.94774436ebf86368e5104c73758ad4d7.txt | open_eye | 1 | 0.968 | 0.431631 | 0.373835 | 0.648417 | 0.74767
C00226 | committed | _72_jpg.rf.a828a1450f2b457cca4fc625ef6fedce.jpg | _72_jpg.rf.a828a1450f2b457cca4fc625ef6fedce.txt | open_eye | 1 | 0.9821 | 0.446678 | 0.539209 | 0.893356 | 0.766133
C00227 | committed | 658_jpg.rf.4fa7af2fe78205c831432600c14efff0.jpg | 658_jpg.rf.4fa7af2fe78205c831432600c14efff0.txt | yawn | 2 | 0.9639 | 0.512201 | 0.477259 | 0.233971 | 0.425931
C00228 | committed | 142_jpg.rf.6492a43da1e3dc7683328df458bfc05e.jpg | 142_jpg.rf.6492a43da1e3dc7683328df458bfc05e.txt | yawn | 2 | 0.9538 | 0.5 | 0.726535 | 1.0 | 0.505481
C00229 | committed | 651_jpg.rf.4f335e15f46f256f4cc4bdebada8dc1b.jpg | 651_jpg.rf.4f335e15f46f256f4cc4bdebada8dc1b.txt | yawn | 2 | 0.9631 | 0.463034 | 0.421071 | 0.926067 | 0.491286
C00230 | committed | 000076_jpg.rf.af1e7771aa08e1922f90ce082a161e93.jpg | 000076_jpg.rf.af1e7771aa08e1922f90ce082a161e93.txt | open_eye | 1 | 0.9546 | 0.631538 | 0.516542 | 0.123668 | 0.057327
C00231 | committed | 1371_jpg.rf.e01919882f0f5941ef9ff3bb1eccf4df.jpg | 1371_jpg.rf.e01919882f0f5941ef9ff3bb1eccf4df.txt | open_eye | 1 | 0.9534 | 0.46723 | 0.358075 | 0.578098 | 0.71615
C00232 | committed | 566_jpg.rf.49e2eaac4155f067bee7a12d287f98be.jpg | 566_jpg.rf.49e2eaac4155f067bee7a12d287f98be.txt | yawn | 2 | 0.9519 | 0.538055 | 0.404444 | 0.185354 | 0.356521
C00233 | committed | closed_eye_0151-jpg_face_1_jpg.rf.42524fa0dae7fd1dbb38c75e58e03cd0.jpg | closed_eye_0151-jpg_face_1_jpg.rf.42524fa0dae7fd1dbb38c75e58e03cd0.txt | closed_eye | 0 | 0.9765 | 0.620817 | 0.257443 | 0.105386 | 0.252193
C00234 | committed | 23_jpg.rf.16fb8240d471ac5a0bb2ee378b74621e.jpg | 23_jpg.rf.16fb8240d471ac5a0bb2ee378b74621e.txt | yawn | 2 | 0.9632 | 0.478209 | 0.505103 | 0.40332 | 0.21851
C00235 | committed | _373_jpg.rf.b2a9b3544e39ba3853b3cb380d7905a1.jpg | _373_jpg.rf.b2a9b3544e39ba3853b3cb380d7905a1.txt | open_eye | 1 | 0.9507 | 0.5 | 0.661711 | 1.0 | 0.599306
C00236 | committed | 724_jpg.rf.12384202a1eb2fb965c22178b17e1f7e.jpg | 724_jpg.rf.12384202a1eb2fb965c22178b17e1f7e.txt | yawn | 2 | 0.9515 | 0.440294 | 0.414431 | 0.271895 | 0.499781
C00237 | committed | 383_jpg.rf.526eab32d9d84473a9db3d17489dcc85.jpg | 383_jpg.rf.526eab32d9d84473a9db3d17489dcc85.txt | closed_eye | 0 | 0.9824 | 0.700658 | 0.312541 | 0.236331 | 0.0858
C00238 | committed | 383_jpg.rf.526eab32d9d84473a9db3d17489dcc85.jpg | 383_jpg.rf.526eab32d9d84473a9db3d17489dcc85.txt | closed_eye | 0 | 0.9721 | 0.272742 | 0.310328 | 0.241655 | 0.081911
C00239 | committed | 671_jpg.rf.e800ee135ccec73e6f5a8e0c2ee56427.jpg | 671_jpg.rf.e800ee135ccec73e6f5a8e0c2ee56427.txt | yawn | 2 | 0.9739 | 0.519158 | 0.366277 | 0.24893 | 0.411764
C00240 | committed | 154_jpg.rf.5cfa4bc744cd7e75d9feed19e8f79763.jpg | 154_jpg.rf.5cfa4bc744cd7e75d9feed19e8f79763.txt | yawn | 2 | 0.9744 | 0.398722 | 0.476958 | 0.3369 | 0.179705
C00241 | committed | 2532_jpg.rf.4473ea72b101cf2278e355ed1a124989.jpg | 2532_jpg.rf.4473ea72b101cf2278e355ed1a124989.txt | open_eye | 1 | 0.9817 | 0.430376 | 0.390189 | 0.597465 | 0.780377
C00242 | committed | 643_jpg.rf.e7bc0628b10fd3a17ada98ceec9d4a18.jpg | 643_jpg.rf.e7bc0628b10fd3a17ada98ceec9d4a18.txt | yawn | 2 | 0.9593 | 0.466987 | 0.500448 | 0.225041 | 0.345848
C00243 | committed | 374_jpg.rf.51b6a061b7ca20d8eebc6d9327fcbe05.jpg | 374_jpg.rf.51b6a061b7ca20d8eebc6d9327fcbe05.txt | yawn | 2 | 0.9662 | 0.670044 | 0.468578 | 0.248742 | 0.55042
C00244 | pending | 89_jpg.rf.1e4ea2a23e307de7875fa7829c85c774.jpg | 89_jpg.rf.1e4ea2a23e307de7875fa7829c85c774.txt | yawn | 2 | 0.9621 | 0.543274 | 0.424528 | 0.229345 | 0.414927
C00245 | pending | 2548_jpg.rf.3141a4fac14840bdf8475b89e21fb4b5.jpg | 2548_jpg.rf.3141a4fac14840bdf8475b89e21fb4b5.txt | open_eye | 1 | 0.9846 | 0.311909 | 0.465024 | 0.543477 | 0.930048
C00246 | pending | 143_jpg.rf.3f52ab6ea0f1eb2405fb50360b7b0c86.jpg | 143_jpg.rf.3f52ab6ea0f1eb2405fb50360b7b0c86.txt | yawn | 2 | 0.9522 | 0.430184 | 0.64359 | 0.463408 | 0.242939
C00247 | committed | 96_jpg.rf.b817d9337e8903450e8dce9ca1de9810.jpg | 96_jpg.rf.b817d9337e8903450e8dce9ca1de9810.txt | yawn | 2 | 0.9811 | 0.407021 | 0.431331 | 0.242886 | 0.437614
C00248 | committed | 375_jpg.rf.3aae64380e2cf00ad022126618189f28.jpg | 375_jpg.rf.3aae64380e2cf00ad022126618189f28.txt | yawn | 2 | 0.9594 | 0.667523 | 0.496585 | 0.269285 | 0.544935
C00249 | pending | 1018882799_1_jpg.rf.8c69db5d9e4a4f2c546dedf19e2a41be.jpg | 1018882799_1_jpg.rf.8c69db5d9e4a4f2c546dedf19e2a41be.txt | open_eye | 1 | 0.9799 | 0.488265 | 0.432562 | 0.054888 | 0.075486
C00250 | committed | 2_jpg.rf.40a733773fa1e5bd01e5dab256ce27f8.jpg | 2_jpg.rf.40a733773fa1e5bd01e5dab256ce27f8.txt | open_eye | 1 | 0.979 | 0.754452 | 0.491644 | 0.453785 | 0.983287
C00251 | committed | 000307_jpg.rf.11c51f44431706da303dd9bb8a16e177.jpg | 000307_jpg.rf.11c51f44431706da303dd9bb8a16e177.txt | open_eye | 1 | 0.9654 | 0.389813 | 0.511399 | 0.119713 | 0.076229
C00252 | committed | closed_eye_2137-jpg_face_1_jpg.rf.2dc304ee342e0ca8253155d54175529f.jpg | closed_eye_2137-jpg_face_1_jpg.rf.2dc304ee342e0ca8253155d54175529f.txt | closed_eye | 0 | 0.9902 | 0.308324 | 0.595291 | 0.247458 | 0.122395
C00253 | committed | 2588_jpg.rf.c8c1378383153c7e3180cd9d9fceeb42.jpg | 2588_jpg.rf.c8c1378383153c7e3180cd9d9fceeb42.txt | open_eye | 1 | 0.9795 | 0.348685 | 0.410187 | 0.656874 | 0.820374
C00254 | committed | 385_jpg.rf.c8490b0be8a7578067f42ae356bd1105.jpg | 385_jpg.rf.c8490b0be8a7578067f42ae356bd1105.txt | yawn | 2 | 0.9669 | 0.504602 | 0.508923 | 0.531243 | 0.279374
C00255 | reject | 2532_jpg.rf.74e4f3d375fb5b5156f68a64ae175d86.jpg | 2532_jpg.rf.74e4f3d375fb5b5156f68a64ae175d86.txt | open_eye | 1 | 0.9811 | 0.606526 | 0.482217 | 0.786948 | 0.537574
C00256 | committed | 92_jpg.rf.bc70b792f549a9780b7a268524e5c899.jpg | 92_jpg.rf.bc70b792f549a9780b7a268524e5c899.txt | yawn | 2 | 0.9501 | 0.544862 | 0.430314 | 0.218005 | 0.401303
C00257 | committed | 1778_jpg.rf.7e8c4b59902c617660f4aded6c3c0d98.jpg | 1778_jpg.rf.7e8c4b59902c617660f4aded6c3c0d98.txt | open_eye | 1 | 0.9696 | 0.586677 | 0.551465 | 0.574482 | 0.897071
C00258 | committed | 681_jpg.rf.ea71e1f29c9c773d4257c3405eef4bca.jpg | 681_jpg.rf.ea71e1f29c9c773d4257c3405eef4bca.txt | open_eye | 1 | 0.9753 | 0.5 | 0.427432 | 1.0 | 0.605791
C00259 | committed | 716_jpg.rf.2a46d6f47b2037d04cb4d8612ab68501.jpg | 716_jpg.rf.2a46d6f47b2037d04cb4d8612ab68501.txt | yawn | 2 | 0.9687 | 0.429307 | 0.38371 | 0.263823 | 0.499523
C00260 | committed | 157_jpg.rf.f35005795c123591b65f583cde0b7865.jpg | 157_jpg.rf.f35005795c123591b65f583cde0b7865.txt | yawn | 2 | 0.9802 | 0.564554 | 0.396246 | 0.183612 | 0.376682
C00261 | committed | 2407_jpg.rf.c350447914d8f1b5a9a56b816ae1cb2f.jpg | 2407_jpg.rf.c350447914d8f1b5a9a56b816ae1cb2f.txt | open_eye | 1 | 0.952 | 0.447642 | 0.370983 | 0.546624 | 0.741966
C00262 | committed | 1226_jpg.rf.d41c4d2a19230a0a892555a37d81c02b.jpg | 1226_jpg.rf.d41c4d2a19230a0a892555a37d81c02b.txt | open_eye | 1 | 0.9721 | 0.573535 | 0.491862 | 0.06289 | 0.075876
C00263 | committed | 400_jpg.rf.36495b30666e32cc99d6785517570a72.jpg | 400_jpg.rf.36495b30666e32cc99d6785517570a72.txt | yawn | 2 | 0.9526 | 0.47926 | 0.536499 | 0.916539 | 0.448769
C00264 | committed | qJ_L1ULmkYQ_jpg.rf.9511f896537fa049e632be2aad149d2a.jpg | qJ_L1ULmkYQ_jpg.rf.9511f896537fa049e632be2aad149d2a.txt | open_eye | 1 | 0.9662 | 0.871965 | 0.791892 | 0.066792 | 0.092255
C00265 | committed | 1073_jpg.rf.f2700b718e96d4ad762e7d6e200e6a27.jpg | 1073_jpg.rf.f2700b718e96d4ad762e7d6e200e6a27.txt | open_eye | 1 | 0.9689 | 0.594784 | 0.557867 | 0.673142 | 0.884266
C00266 | committed | 490_jpg.rf.9f4cf26214087965369a1f9bc4beb80d.jpg | 490_jpg.rf.9f4cf26214087965369a1f9bc4beb80d.txt | open_eye | 1 | 0.9562 | 0.5 | 0.603571 | 1.0 | 0.58336
C00267 | committed | 199_jpg.rf.18d1a338e234046957015f6b83038c27.jpg | 199_jpg.rf.18d1a338e234046957015f6b83038c27.txt | yawn | 2 | 0.9658 | 0.540113 | 0.578964 | 0.752388 | 0.291806
C00268 | committed | _703_jpg.rf.8825254819c7c95725db741da4770e74.jpg | _703_jpg.rf.8825254819c7c95725db741da4770e74.txt | open_eye | 1 | 0.9859 | 0.547912 | 0.567532 | 0.831452 | 0.71157
C00269 | committed | 683_jpg.rf.6b2c357985d4b5b475aac3dbdb6d9bc1.jpg | 683_jpg.rf.6b2c357985d4b5b475aac3dbdb6d9bc1.txt | yawn | 2 | 0.9513 | 0.498792 | 0.262841 | 0.224533 | 0.406645
C00270 | committed | 000052_jpg.rf.9b390c173ef000e0afb6507d87d2ec37.jpg | 000052_jpg.rf.9b390c173ef000e0afb6507d87d2ec37.txt | open_eye | 1 | 0.9902 | 0.383876 | 0.512531 | 0.091201 | 0.050159
C00271 | committed | closed_eye_2122-jpg_face_1_jpg.rf.299a554de79e8116b7e74856646e9d39.jpg | closed_eye_2122-jpg_face_1_jpg.rf.299a554de79e8116b7e74856646e9d39.txt | closed_eye | 0 | 0.9792 | 0.792951 | 0.386487 | 0.286414 | 0.105759
C00272 | committed | 189_jpg.rf.822e0f5f56ee690aa82893e3922a2d8e.jpg | 189_jpg.rf.822e0f5f56ee690aa82893e3922a2d8e.txt | yawn | 2 | 0.9565 | 0.51891 | 0.526049 | 0.554578 | 0.245158
C00273 | committed | 347_jpg.rf.aa9d2752316ce44952e4778f8c8607f1.jpg | 347_jpg.rf.aa9d2752316ce44952e4778f8c8607f1.txt | yawn | 2 | 0.9652 | 0.508554 | 0.405321 | 0.680768 | 0.323941
C00274 | committed | 397_jpg.rf.8f52d26623294b9ae9be54069ba4369d.jpg | 397_jpg.rf.8f52d26623294b9ae9be54069ba4369d.txt | yawn | 2 | 0.9589 | 0.522944 | 0.466966 | 0.23645 | 0.414355
C00275 | committed | 1863_jpg.rf.83cd9fdf8cf1f469b95b04fac41d96c6.jpg | 1863_jpg.rf.83cd9fdf8cf1f469b95b04fac41d96c6.txt | open_eye | 1 | 0.9619 | 0.768942 | 0.508047 | 0.428892 | 0.866594
C00276 | committed | 418_jpg.rf.32e51e5768b5f77878e8f2c2b2547c25.jpg | 418_jpg.rf.32e51e5768b5f77878e8f2c2b2547c25.txt | yawn | 2 | 0.9551 | 0.5 | 0.436262 | 1.0 | 0.596716
C00277 | reject | closed_eye_0183-jpg_face_1_jpg.rf.beddb62280cd4fac4ba0d7ae0f3303cc.jpg | closed_eye_0183-jpg_face_1_jpg.rf.beddb62280cd4fac4ba0d7ae0f3303cc.txt | closed_eye | 0 | 0.9767 | 0.705805 | 0.637445 | 0.201787 | 0.125095
C00278 | committed | 18_jpg.rf.2977adcec881cdc7d22bae4e7b64aec1.jpg | 18_jpg.rf.2977adcec881cdc7d22bae4e7b64aec1.txt | yawn | 2 | 0.9816 | 0.48845 | 0.483407 | 0.226552 | 0.398308
C00279 | committed | 2409_jpg.rf.c55494049a2555964279e410483b21ae.jpg | 2409_jpg.rf.c55494049a2555964279e410483b21ae.txt | open_eye | 1 | 0.9876 | 0.343186 | 0.552998 | 0.686373 | 0.542511
C00280 | committed | 2538_jpg.rf.4d16fa05e3bb437908e2913ff0ec1a2a.jpg | 2538_jpg.rf.4d16fa05e3bb437908e2913ff0ec1a2a.txt | open_eye | 1 | 0.9523 | 0.530566 | 0.411416 | 0.698909 | 0.822832
C00281 | committed | _510_jpg.rf.72af5b73ffb4d1f8754caf1900c00e5d.jpg | _510_jpg.rf.72af5b73ffb4d1f8754caf1900c00e5d.txt | open_eye | 1 | 0.9823 | 0.444147 | 0.594601 | 0.888294 | 0.645167
C00282 | committed | 622_jpg.rf.5bef3a0a1406fe5f7b181e899ff5e67e.jpg | 622_jpg.rf.5bef3a0a1406fe5f7b181e899ff5e67e.txt | yawn | 2 | 0.9628 | 0.459087 | 0.359162 | 0.218767 | 0.327071
C00283 | committed | 146_jpg.rf.ff69c0269407118942aa8d697779edf6.jpg | 146_jpg.rf.ff69c0269407118942aa8d697779edf6.txt | yawn | 2 | 0.951 | 0.520406 | 0.573181 | 0.462312 | 0.301868
C00284 | committed | 513_jpg.rf.bff9bc93e1fe1e3a3a00807f1d3dd05f.jpg | 513_jpg.rf.bff9bc93e1fe1e3a3a00807f1d3dd05f.txt | yawn | 2 | 0.9539 | 0.52281 | 0.557873 | 0.590503 | 0.303364
C00285 | committed | 246_jpg.rf.11db8decb68d00918fc84fcfd04da636.jpg | 246_jpg.rf.11db8decb68d00918fc84fcfd04da636.txt | yawn | 2 | 0.9777 | 0.55154 | 0.483935 | 0.383905 | 0.201581
C00286 | committed | closed_eye_2062-jpg_face_2_jpg.rf.be9a97f95a743063104767ccc4581373.jpg | closed_eye_2062-jpg_face_2_jpg.rf.be9a97f95a743063104767ccc4581373.txt | closed_eye | 0 | 0.9718 | 0.692245 | 0.36116 | 0.274132 | 0.143526
C00287 | committed | closed_eye_2608-jpg_face_1_jpg.rf.2a351cc7b125f02f1443ca2eac67332a.jpg | closed_eye_2608-jpg_face_1_jpg.rf.2a351cc7b125f02f1443ca2eac67332a.txt | closed_eye | 0 | 0.9619 | 0.318314 | 0.414376 | 0.155479 | 0.098118
C00288 | committed | 71_jpg.rf.ab2f5512f36395552b89abe80e0c7241.jpg | 71_jpg.rf.ab2f5512f36395552b89abe80e0c7241.txt | open_eye | 1 | 0.9631 | 0.213634 | 0.484941 | 0.408331 | 0.892901
C00289 | committed | 1464_jpg.rf.3dd9146011b0a40b5ad385d7687334c3.jpg | 1464_jpg.rf.3dd9146011b0a40b5ad385d7687334c3.txt | open_eye | 1 | 0.9904 | 0.793571 | 0.484019 | 0.379122 | 0.968039
C00290 | committed | 93_jpg.rf.963bd0017c396c3e7b75b2524843605a.jpg | 93_jpg.rf.963bd0017c396c3e7b75b2524843605a.txt | open_eye | 1 | 0.9616 | 0.457813 | 0.427599 | 0.067624 | 0.051438
C00291 | committed | 2130_jpg.rf.7b2ba1ccdd5ac0bb347833d8dd9bbfe3.jpg | 2130_jpg.rf.7b2ba1ccdd5ac0bb347833d8dd9bbfe3.txt | open_eye | 1 | 0.9587 | 0.463236 | 0.683205 | 0.547997 | 0.63359
C00292 | committed | 2399_jpg.rf.c800535238268670c16e1f998993fa20.jpg | 2399_jpg.rf.c800535238268670c16e1f998993fa20.txt | open_eye | 1 | 0.9518 | 0.726791 | 0.580538 | 0.508167 | 0.838925
C00293 | committed | 700_jpg.rf.f910c9d9a40d5f87d097547bda71ba6d.jpg | 700_jpg.rf.f910c9d9a40d5f87d097547bda71ba6d.txt | yawn | 2 | 0.9728 | 0.53343 | 0.430634 | 0.198534 | 0.31079
C00294 | committed | 1463_jpg.rf.078ff0857434f8a603f8392a2d81f556.jpg | 1463_jpg.rf.078ff0857434f8a603f8392a2d81f556.txt | open_eye | 1 | 0.976 | 0.797132 | 0.445153 | 0.386319 | 0.890306
C00295 | committed | 120_jpg.rf.fe95afcbbd15a21d555822805224ef69.jpg | 120_jpg.rf.fe95afcbbd15a21d555822805224ef69.txt | open_eye | 1 | 0.9869 | 0.565873 | 0.392245 | 0.075389 | 0.059975
C00296 | committed | 1213_jpg.rf.2b730a5a4e8db0d93ddb611c5643947f.jpg | 1213_jpg.rf.2b730a5a4e8db0d93ddb611c5643947f.txt | closed_eye | 0 | 0.9748 | 0.775542 | 0.358458 | 0.154777 | 0.120833
C00297 | committed | closed_eye_1161-jpg_face_1_jpg.rf.d7f7f791c666adf10224c6d1c396f0c9.jpg | closed_eye_1161-jpg_face_1_jpg.rf.d7f7f791c666adf10224c6d1c396f0c9.txt | closed_eye | 0 | 0.9958 | 0.719414 | 0.370908 | 0.2423 | 0.115656
C00298 | committed | 2532_jpg.rf.07dec19427ebdc37ba2adce27a7c4805.jpg | 2532_jpg.rf.07dec19427ebdc37ba2adce27a7c4805.txt | open_eye | 1 | 0.9758 | 0.663126 | 0.452055 | 0.673747 | 0.625605
C00299 | committed | Gleb_jpg.rf.0d5408db7e9f4f2b0c98c9b128f45850.jpg | Gleb_jpg.rf.0d5408db7e9f4f2b0c98c9b128f45850.txt | open_eye | 1 | 0.9934 | 0.6879 | 0.35395 | 0.140174 | 0.040573
C00300 | committed | 699_jpg.rf.3c667118e8b7987e8664645bbe16ad3c.jpg | 699_jpg.rf.3c667118e8b7987e8664645bbe16ad3c.txt | yawn | 2 | 0.9831 | 0.53584 | 0.440344 | 0.206763 | 0.366739
C00301 | committed | closed_eye_1049-jpg_face_1_jpg.rf.f1f5e2c61d6b4dc66ef214e28d64d34e.jpg | closed_eye_1049-jpg_face_1_jpg.rf.f1f5e2c61d6b4dc66ef214e28d64d34e.txt | closed_eye | 0 | 0.994 | 0.702064 | 0.396192 | 0.211659 | 0.085134
C00302 | committed | 178046512_1_jpg.rf.1537e8404889ddc1862d923a8898751c.jpg | 178046512_1_jpg.rf.1537e8404889ddc1862d923a8898751c.txt | open_eye | 1 | 0.9823 | 0.521886 | 0.337865 | 0.13819 | 0.054034
C00303 | committed | closed_eye_2600-jpg_face_1_jpg.rf.7d34a4df36df1d93583dba7c550dc75c.jpg | closed_eye_2600-jpg_face_1_jpg.rf.7d34a4df36df1d93583dba7c550dc75c.txt | closed_eye | 0 | 0.9661 | 0.700437 | 0.371939 | 0.197934 | 0.116486
C00304 | committed | closed_eye_0469-jpg_face_1_jpg.rf.d8b3ad90cca4da987a58480ec6a78c38.jpg | closed_eye_0469-jpg_face_1_jpg.rf.d8b3ad90cca4da987a58480ec6a78c38.txt | closed_eye | 0 | 0.967 | 0.742849 | 0.431315 | 0.180556 | 0.102357
C00305 | committed | 682_jpg.rf.63b24099e4650a1054748d8e2d8c4274.jpg | 682_jpg.rf.63b24099e4650a1054748d8e2d8c4274.txt | yawn | 2 | 0.9549 | 0.497723 | 0.272458 | 0.213042 | 0.390877
C00306 | committed | 639_jpg.rf.914c41b1a74c9141dfef913d5daa16c2.jpg | 639_jpg.rf.914c41b1a74c9141dfef913d5daa16c2.txt | yawn | 2 | 0.9677 | 0.555179 | 0.49972 | 0.209531 | 0.406417
C00307 | committed | 782_jpg.rf.fad8d52b5ce89fbfe7e5e8cf77e1d619.jpg | 782_jpg.rf.fad8d52b5ce89fbfe7e5e8cf77e1d619.txt | open_eye | 1 | 0.9508 | 0.588114 | 0.5 | 0.624202 | 1.0
C00308 | committed | closed_eye_0658-jpg_face_2_jpg.rf.75bfdf9dd5b8e502367ee7bc1f544178.jpg | closed_eye_0658-jpg_face_2_jpg.rf.75bfdf9dd5b8e502367ee7bc1f544178.txt | closed_eye | 0 | 0.9877 | 0.392031 | 0.493156 | 0.157616 | 0.133434
C00309 | committed | 1460_jpg.rf.b5b5a3ed9e0105b4b658be3d86f8eff1.jpg | 1460_jpg.rf.b5b5a3ed9e0105b4b658be3d86f8eff1.txt | open_eye | 1 | 0.9642 | 0.7265 | 0.415769 | 0.494307 | 0.831537
C00310 | committed | 184_jpg.rf.e77fc40dc3342fdae13084d8b778a974.jpg | 184_jpg.rf.e77fc40dc3342fdae13084d8b778a974.txt | closed_eye | 0 | 0.9547 | 0.59204 | 0.450119 | 0.199227 | 0.114769
C00311 | committed | 675_jpg.rf.e5539cf7303b32102a9bb642e94b2060.jpg | 675_jpg.rf.e5539cf7303b32102a9bb642e94b2060.txt | open_eye | 1 | 0.954 | 0.588868 | 0.536439 | 0.047232 | 0.058224
C00312 | committed | 56_jpg.rf.892ec6fd90199dc65e6b516dbae7d128.jpg | 56_jpg.rf.892ec6fd90199dc65e6b516dbae7d128.txt | yawn | 2 | 0.9741 | 0.500126 | 0.324937 | 0.218747 | 0.338262
C00313 | committed | 421_jpg.rf.2c51a13a345340593c76f9f9c4dcfa56.jpg | 421_jpg.rf.2c51a13a345340593c76f9f9c4dcfa56.txt | yawn | 2 | 0.9647 | 0.446711 | 0.546471 | 0.390875 | 0.209854
C00314 | committed | _677_jpg.rf.d53bfcd9781ce0b359ff19f5fc2630e2.jpg | _677_jpg.rf.d53bfcd9781ce0b359ff19f5fc2630e2.txt | open_eye | 1 | 0.9574 | 0.659094 | 0.533236 | 0.576989 | 0.716149
C00315 | committed | 56_jpg.rf.8069af62337df474734d725755830b99.jpg | 56_jpg.rf.8069af62337df474734d725755830b99.txt | open_eye | 1 | 0.9693 | 0.304514 | 0.389982 | 0.590143 | 0.779964
C00316 | committed | 361_jpg.rf.c9c988c420848dde1c2c79d6b3c731b2.jpg | 361_jpg.rf.c9c988c420848dde1c2c79d6b3c731b2.txt | yawn | 2 | 0.9687 | 0.630832 | 0.192376 | 0.161585 | 0.140747
C00317 | committed | 14_jpg.rf.0640171b9275a7d283356d81578b905e.jpg | 14_jpg.rf.0640171b9275a7d283356d81578b905e.txt | yawn | 2 | 0.9597 | 0.478464 | 0.468757 | 0.225306 | 0.449075
C00318 | committed | 241_jpg.rf.2cb83355fd159a53ea43fc154151de2f.jpg | 241_jpg.rf.2cb83355fd159a53ea43fc154151de2f.txt | yawn | 2 | 0.9713 | 0.479649 | 0.433377 | 0.214707 | 0.390035
C00319 | committed | 669_jpg.rf.853fb5a45f3e2aa7fdbeddabc44121b5.jpg | 669_jpg.rf.853fb5a45f3e2aa7fdbeddabc44121b5.txt | yawn | 2 | 0.954 | 0.614727 | 0.50537 | 0.395579 | 0.219663
C00320 | committed | 1870_jpg.rf.0656ade6bc4ab83c5a336e731b90197c.jpg | 1870_jpg.rf.0656ade6bc4ab83c5a336e731b90197c.txt | open_eye | 1 | 0.9773 | 0.790821 | 0.491267 | 0.414987 | 0.850407
C00321 | committed | 1261_jpg.rf.7856d815d077fd241acdff3c57f133fe.jpg | 1261_jpg.rf.7856d815d077fd241acdff3c57f133fe.txt | open_eye | 1 | 0.985 | 0.610897 | 0.442115 | 0.069204 | 0.056099
C00322 | committed | 676_jpg.rf.e05552d7cb1646e81ac98753f61a4ed1.jpg | 676_jpg.rf.e05552d7cb1646e81ac98753f61a4ed1.txt | open_eye | 1 | 0.9774 | 0.534362 | 0.412904 | 0.055209 | 0.049186
C00323 | committed | 429_jpg.rf.9c542ef8a63ce56b2b153f5f21f8b830.jpg | 429_jpg.rf.9c542ef8a63ce56b2b153f5f21f8b830.txt | closed_eye | 0 | 0.9528 | 0.290601 | 0.441739 | 0.228174 | 0.142661
C00324 | committed | 141_jpg.rf.c1979238ca9e681cb067e4f6bf85eb82.jpg | 141_jpg.rf.c1979238ca9e681cb067e4f6bf85eb82.txt | yawn | 2 | 0.9628 | 0.423337 | 0.644973 | 0.435472 | 0.232573
C00325 | committed | 425_jpg.rf.370d8d820d46eb9832d12f21219259a7.jpg | 425_jpg.rf.370d8d820d46eb9832d12f21219259a7.txt | open_eye | 1 | 0.9534 | 0.547313 | 0.563784 | 0.066586 | 0.080618
